KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_a8KW8CS,Place Growing Plot,,,,,,,,,,,,,,,,
pda_SqqiECU,You can plant any SPROUT into any growing plot.,,,,,,,,,,,,,,,,
pda_u8uK8WE,In a temperate environment you might not need to use a Plant Grow Light. Check the 'Gameplay Q&A' section of the Empyriopedia ([c][00ff11]F1[-][/c]) for more details!,,,,,,,,,,,,,,,,
pda_iqoWqeG,Assessing situation,,,,,,,,,,,,,,,,
pda_QSiH4WW,Updating mission,,,,,,,,,,,,,,,,
pda_au8G0Gm,Updating mission parameters.. please wait.,,,,,,,,,,,,,,,,
pda_aWeqC4e,Respawn,,,,,,,,,,,,,,,,
pda_Au8CK4q,Place Clone Chamber,,,,,,,,,,,,,,,,
pda_uE0Gq4a,When having set your bases as HOME (Control Panel > HOME checkbox) a Clone Chamber will allow you to respawn in case of death.\n\nThe same approach works on Capital Vessels.,,,,,,,,,,,,,,,,
pda_YK480i0,"Open the Control Panel ([c][00ff11]P[-][/c]) and check the [c][ffffff]HOME SPAWN[-][/c] checkbox. \nAs long as your base at least has a [c][ffffff]Clone Chamber,[-][/c] you can respawn here.\n\nNEXT: craft and place a [c][fbff00]FOOD PROCESSOR[-][/c].",,,,,,,,,,,,,,,,
pda_tq08WmK,"[c][00ffff][IDA][-][/c] Commander, I am afraid the failing containment system of the facility has lead to infecting you with a [c][ffffff]Dermal Parasite[-][/c].\n\nI suggest to [c][fbff00]head back to the Talon village[-][/c]. They might have a cure for it!",,,,,,,,,,,,,,,,
pda_Yuimma0,Find a cure,,,,,,,,,,,,,,,,
pda_8sOGqWi,Back to Settlement,,,,,,,,,,,,,,,,
pda_IS4mmgW,Go back to the settlement and speak to the chief,,,,,,,,,,,,,,,,
pda_qWS8mOO,Tales of the Past,,,,,,,,,,,,,,,,
pda_maM8SW4,Clear the Area,,,,,,,,,,,,,,,,
pda_WiCWiee,Eliminate Troops,,,,,,,,,,,,,,,,
pda_aeSiCLW,[c][00ffff][IDA][-][/c] Detecting movement around the wreckage!\n\nApproach the site and [c][fbff00]open fire[-][/c] when being attacked!,,,,,,,,,,,,,,,,
pda_40OKWeG,Approach Wreckage,,,,,,,,,,,,,,,,
pda_KYSr0qe,Approach cautiously. Clear the area from enemies if necessary.,,,,,,,,,,,,,,,,
pda_ImGq8VG,"Kill all Zirax troopers and their Ripper dogs.\n\nCheck the area and loot all containers, crates and devices.",,,,,,,,,,,,,,,,
pda_q8OSOaq,"[c][00ffff][IDA] [-][/c]Commander, it seems the soldiers have taken a prisoner which is not a Talon.  \n\n[c][fbff00]Speak to him.[-][/c]",,,,,,,,,,,,,,,,
pda_CuqOUa0,The Savior,,,,,,,,,,,,,,,,
pda_OWG4uKG,Speak to Prisoner,,,,,,,,,,,,,,,,
pda_mGGCCwa,Speak to the prisoner in the cage.,,,,,,,,,,,,,,,,
pda_K4cC6W4,"[c][00ffff][IDA] [-][/c]Commander, I think you should look for the [c][fbff00]bridge main console[-][/c] before we leave. \n\nWe might not find any remains of the crew, but maybe more info.",,,,,,,,,,,,,,,,
pda_WGCe0CO,Access bridge console,,,,,,,,,,,,,,,,
pda_u8e4em0,The Sanctuary,,,,,,,,,,,,,,,,
pda_OCiuaMS,Approach station,,,,,,,,,,,,,,,,
pda_uWwKiKO,Follow the marker on the HUD and find the Sanctuary.,,,,,,,,,,,,,,,,
pda_CCWaasi,[c][00ffff][IDA][-][/c] There it is. Make sure you have Doctor Mandors' [c][ffffff]Space Anomalies report[-][/c] with you - although we should not directly ask for Kezzel.\n\n[c][fbff00]Speak to one of the guards[-][/c] in the center building and try to get an appointment with the commander of this station.,,,,,,,,,,,,,,,,
pda_I00KiGc,Get an appointment,,,,,,,,,,,,,,,,
pda_mc708Ca,Speak to the guard at the elevator to get an appointment with the commander.,,,,,,,,,,,,,,,,
pda_uSeupS8,The Appointment,,,,,,,,,,,,,,,,
pda_Sea4meG,Find the Commander,,,,,,,,,,,,,,,,
pda_O0O0Wu0,Go one level up and then to the right to find Commander Carver,,,,,,,,,,,,,,,,
pda_Sai8q40,Speak to Commander,,,,,,,,,,,,,,,,
pda_s40eKiK,Speak to Commander Carver,,,,,,,,,,,,,,,,
pda_SCp4Kie,The Assistant,,,,,,,,,,,,,,,,
pda_uGia8KG,Speak Kezzel,,,,,,,,,,,,,,,,
pda_eYieSeW,Find Kezzel and speak to him. He is upstairs in one of the storage rooms.,,,,,,,,,,,,,,,,
pda_Kn84oaK,The Crashed Bird,,,,,,,,,,,,,,,,
pda_GqaKma8,The Burial Chamber,,,,,,,,,,,,,,,,
pda_uCWOSaa,Find the site,,,,,,,,,,,,,,,,
pda_fWmCWbu,Follow the yellow hud marker to the burial chamber.,,,,,,,,,,,,,,,,
pda_qmu844g,Find Technical Artifacts,,,,,,,,,,,,,,,,
pda_aqaKO0C,Find the Technical Artifacts in a container or crate.,,,,,,,,,,,,,,,,
pda_yqWGCOn,There it is. I sense the spiders already...,,,,,,,,,,,,,,,,
pda_K08e898,Debriefing,,,,,,,,,,,,,,,,
pda_epa8iu8,Speak to Kezzel,,,,,,,,,,,,,,,,
pda_am8mGKC,Hm. These crates. Someone brought them down here. Obviously they are not historical artifacts...\n\nLet's head back and get some answers from Kezzel.,,,,,,,,,,,,,,,,
pda_KCacgaG,Head back to the Sanctuary and speak to Kezzel,,,,,,,,,,,,,,,,
pda_8WaG000,Return to Sanctuary,,,,,,,,,,,,,,,,
pda_NSCCOea,Head back to the Sanctuary,,,,,,,,,,,,,,,,
pda_08ii4e8,"[c][00ffff][IDA][-][/c] Commander, I suggest to remain wary about that agent. Confronting him with your thoughts could be risky. I suggest playing his game for now..",,,,,,,,,,,,,,,,
pda_XqITuOe,Assessing situation,,,,,,,,,,,,,,,,
pda_4aC04ii,Updating mission,,,,,,,,,,,,,,,,
pda_SaSCmWi,Updating mission parameters.. please wait.,,,,,,,,,,,,,,,,
pda_mSaWeaC,"[c][00ffff][IDA] [-][/c]There are now two possible directions you can try:\n\n1. Use the secret teleporter behind the cargo containers in the room where agent Kezzel works, find the Small Vessel and escape with it.\n\n2. Head back to your base or camp, install the teleporter and improve your gear at first, as we might run into more and better equipped Zirax troops around their garrison.",,,,,,,,,,,,,,,,
pda_iqmegC8,Hover Vessel,,,,,,,,,,,,,,,,
pda_GCCM00q,Hover Vessel,,,,,,,,,,,,,,,,
pda_q04KaK8,Have a seat,,,,,,,,,,,,,,,,
pda_0WoCahG,Small Vessel,,,,,,,,,,,,,,,,
pda_SGmOGGK,Find vessel,,,,,,,,,,,,,,,,
pda_caaKuu8,Refill,,,,,,,,,,,,,,,,
pda_mu8nCC4,"[c][00ffff][IDA][-][/c] There is a damaged Hover Vessel!\n\nIn case you want me to help you on that topic, have a [c][fbff00]have a seat[-][/c] in the cockpit.",,,,,,,,,,,,,,,,
pda_qGOCKw4,"Simple Hover Vessels are usually equipped with GROUND REPULSOR engines, which means they can NOT go over water. For traveling over liquids, you need to upgrade them to HOVER ENGINES T1 or T2",,,,,,,,,,,,,,,,
pda_0Wu8OMG,Damages,,,,,,,,,,,,,,,,
pda_WCWOumS,Open the Control Panel ([c][00ff11]P[-][/c]).,,,,,,,,,,,,,,,,
pda_4GGiS0C,Open Control Panel,,,,,,,,,,,,,,,,
pda_C8iWaqS,The Control Panel works the same as for Bases. It will show missing devices in yellow in the DEVICEs tab.,,,,,,,,,,,,,,,,
pda_8SaWuSS,Go to the [c][ffffff]DEVICES tab[-][/c] and check the [c][fbff00]YELLOW [-][/c]entries.\n\nThese devices need to be added in order to allow the vessel to function.,,,,,,,,,,,,,,,,
pda_mWSaqAe,Repairs,,,,,,,,,,,,,,,,
pda_e4mmpui,Place Fuel Tank,,,,,,,,,,,,,,,,
pda_p8eq0qO,A fuel tank is required for any vessel.,,,,,,,,,,,,,,,,
pda_40e8MSW,Place Generator,,,,,,,,,,,,,,,,
pda_0SAKGWq,"Same as for bases, the generator provides the energy for all devices.",,,,,,,,,,,,,,,,
pda_aSCWWWO,Power up,,,,,,,,,,,,,,,,
pda_qUiSSaO,Start Engines,,,,,,,,,,,,,,,,
pda_kbCWaqq,"Add some Fuel to the tanks and fire up the vessel, pressing ([c][00ff11]Y[-][/c]) or using the POWER slider in the Control Panel.",,,,,,,,,,,,,,,,
pda_emeSO4K,Hover Vessels use thrusters and hover engines. They can be switched on and off individually either in the main Control Panel page or in the Device tab.,,,,,,,,,,,,,,,,
pda_q4u8OCS,"The Hover Vessel is now ready to drive! \n\n1. Use [c][00ff11]SPACE [-][/c]and [c][00ff11]C [-][/c]to increase and lower the hover height of your vessel!\n2. In case you flipped your vessel upside down, use either [c][00ff11]O[-][/c] or [c][00ff11]SHIFT[-][/c] to upright it again!\n3. If your vessel handles too twitchy, open the Control Panel ([c][00ff11]P[-][/c]) and adjust the rotation sensitivity in the [c][ffffff]STATISTICS[-][/c] tab.\n4. If your vessel has spotlights, use [c][00ff11]L[-][/c] to switch them on and off.\n\nNote that this vessel has an [c][ffffff]open cockpit[-][/c], which does not protect you from enemies or environmental dangers!  \n\nYou might want to add a [c][ffffff]detector [-][/c]device to the vessel, as this has much higher range than your handheld variant!",,,,,,,,,,,,,,,,
pda_K8OW8eq,[c][00ffff][IDA][-][/c] The vessel should be around here somewhere. Use the detector to find it.\n\nYou might need to at least add fuel.,,,,,,,,,,,,,,,,
pda_iS4GKOG,=,,,,,,,,,,,,,,,,
pda_CaaiSGk,"[c][00ffff][IDA][-][/c] There it is!  Make sure no troops are around, fill the tank and fly us out of here back to our base.",,,,,,,,,,,,,,,,
pda_0CaCC4C,Back to Base,,,,,,,,,,,,,,,,
pda_raWS0C4,Return,,,,,,,,,,,,,,,,
pda_o4aOWuW,Check [c][ffffff]Control Panel[-][/c] ([c][00ff11]P[-][/c]) > [c][ffffff]STATISTICS [-][/c]for its performance parameters!,,,,,,,,,,,,,,,,
pda_aGaaSCK,Teleporter,,,,,,,,,,,,,,,,
pda_e0uOekm,"Attention! This device requires a lot of energy when being activated! \n\nMake sure you do not overload your generators, otherwise they will explode!\nCheck the Control Panel (P) if your output is high enough! \n\nIf not, build more generators or deactivate the teleporter in the meantime.",,,,,,,,,,,,,,,,
pda_4b8W0ia,Alerting,,,,,,,,,,,,,,,,
pda_iS8qe4u,Check Output,,,,,,,,,,,,,,,,
pda_GimwaWi,"In case the required power is higher than the output of your generators, the generators will get damaged and explode after a while!",,,,,,,,,,,,,,,,
pda_KKWu2mZ,Credibility Mission - Talon,,,,,,,,,,,,,,,,
pda_iG8SqA8,Destroy The Legacy,,,,,,,,,,,,,,,,
pda_K8O6OWi,Vessels or Stations,,,,,,,,,,,,,,,,
pda_0WSmGmK,"The Credibility-Missions will ask you to do something in favor of the faction that really proves your worth to them.\n\nAs a reward you will get two [c][00ffff]faction credibility seals.[-][/c]\n\nFind an [c][ffffff]ambassador [-][/c]of the faction or connect to a [c][ffffff]global information network[-][/c] (GIN) console on any trading station. One seal is used for each step from [c][ff7b00]hostile[-][/c] to [c][ffb875]unfriendly [-][/c]and [c][ffb875]unfriendly [-][/c]to [c][c0c0c0]neutral[-][/c]. You cannot improve your reputation with the faction beyond neutral with the faction credibility seals, though.\n\n***\n[i]Notes:[/i]\n[i]- You can also earn the credibility seals by some story missions and quests, if available for this faction.[/i]\n[i]- The Zirax Empire credibility seal will increase your reputation with the Empire and all houses of the Empire![/i]",,,,,,,,,,,,,,,,
pda_OGOGiOi,Destroy the [c][fbff00]CORE [-][/c]of  POIs or vessels that belong to the LEGACY. (1),,,,,,,,,,,,,,,,
pda_m8ECKWW,Flight tips,,,,,,,,,,,,,,,,
pda_MCijKHm,Flying tips,,,,,,,,,,,,,,,,
pda_ACKMCaG,"Flying a small vessel works the same as driving a hover vessel - except with one additional dimension to go.\n\nSpeed up/down: [c][00ff11]W[-][/c], [c][00ff11]S[-][/c]\nAlign to horizon: [c][00ff11]O[-][/c]\nCruise speed increase/lower: [c][00ff11]CTRL [-][/c]+ [c][00ff11]W [-][/c]/ [c][00ff11]S[-][/c]\n3rd Person: [c][00ff11]V [-][/c]([c][ffffff]ALT [-][/c]to undock cam; [c][ffffff]mouseview [-][/c]to move cam)\nAfterburner: [c][00ff11]SHIFT [-][/c]+ ([c][ffffff]direction[-][/c])  (Only works with certain thrusters)",,,,,,,,,,,,,,,,
pda_Sm8me4a,"Speed up/down: [c][00ff11]W[-][/c], [c][00ff11]S[-][/c]\nAlign to horizon: [c][00ff11]O[-][/c]\nCruise speed increase/lower: [c][00ff11]CTRL [-][/c]+ [c][00ff11]W [-][/c]/ [c][00ff11]S[-][/c]\n3rd Person: [c][00ff11]V [-][/c]([c][ffffff]ALT [-][/c]to undock cam; [c][ffffff]mouseview [-][/c]to move cam)\nAfterburner: [c][00ff11]SHIFT [-][/c]+ ([c][ffffff]direction[-][/c])  (Only works with certain thrusters)",,,,,,,,,,,,,,,,
pda_W0oe48M,"[c][00ffff][IDA][-][/c] You should probably look into the construction of this vessel and add, repair or adjust its components for more speed, agility and defense.  \n\nCheck the constructor and Techtree ([c][00ff11]F3[-][/c]) for available devices.\nCheck [c][ffffff]Control Panel[-][/c] ([c][00ff11]P[-][/c]) > [c][ffffff]STATISTICS [-][/c]for its performance parameters!",,,,,,,,,,,,,,,,
pda_ma0HOCK,So.. let's sit down and wait..,,,,,,,,,,,,,,,,
pda_a0AfmuC,I think we know who this mysterious friend is. \n\n\nLet's see where this will go..,,,,,,,,,,,,,,,,
pda_aqSCiiK,"[c][00ffff][IDA][-][/c] Commander, I found some indices of nearby tribal villages.\n\nI added a [c][fbff00]marker [-][/c]for the approximate direction to your HUD and Radar.",,,,,,,,,,,,,,,,
pda_eSw4q0O,Start up information Temperate,,,,,,,,,,,,,,,,
pda_SK010qf,Story..,,,,,,,,,,,,,,,,
pda_eOmeMKG,..initializing,,,,,,,,,,,,,,,,
pda_yaOqmOU,Check the Empyriopedia ([c][00ff11]F1[-][/c]) for info about game mechanics and related questions!,,,,,,,,,,,,,,,,
pda_eKm804C,[c][ff0000]Mission aborted![-][/c]\n\nOpen the PDA ([c][00ff11]F1[-][/c]) to manually start the [c][ffffff]STORY missions[-][/c] in the [c][ffffff]SOLO MISSIONS[-][/c] tab.,,,,,,,,,,,,,,,,
pda_iq8SG8q,Start up information,,,,,,,,,,,,,,,,
pda_COAWbWG,Data..,,,,,,,,,,,,,,,,
pda_KiMCIq4,..initializing,,,,,,,,,,,,,,,,
pda_euSWOOu,[c][ffffff]Story missions [-][/c]can be found in the PDA ([c][00ff11]F1[-][/c]) [c][ffffff]SOLO MISSION[-][/c] tab!\n\nCheck the Empyriopedia ([c][00ff11]F1[-][/c]) on info about game mechanics and related questions!,,,,,,,,,,,,,,,,
pda_qKaSmW4,Check the Empyriopedia ([c][00ff11]F1[-][/c]) for info about game mechanics and related questions!,,,,,,,,,,,,,,,,
pda_4EKuCSS,Prelude,,,,,,,,,,,,,,,,
pda_OiGSjK4,Com Station,,,,,,,,,,,,,,,,
pda_iq8W8qG,Access Console,,,,,,,,,,,,,,,,
pda_C8Wee0S,Access Console,,,,,,,,,,,,,,,,
pda_ueK0UlC,Message incoming!,,,,,,,,,,,,,,,,
pda_Kiu0aqW,decoding...,,,,,,,,,,,,,,,,
pda_e0Sq8eS,Wait for the message to decode.,,,,,,,,,,,,,,,,
pda_uO8iuO4,Assessing Situation,,,,,,,,,,,,,,,,
pda_CC48um0,Updating mission,,,,,,,,,,,,,,,,
pda_8K88mWa,Updating mission parameters.. please wait.,,,,,,,,,,,,,,,,
pda_MWOe8q8,Message incoming!,,,,,,,,,,,,,,,,
pda_G8wOi20,decoding..,,,,,,,,,,,,,,,,
pda_DKeummG,Wait for the message to be decoded.,,,,,,,,,,,,,,,,
pda_aaCWmKe,[i]..message incoming..[/i],,,,,,,,,,,,,,,,
pda_COCGMmq,[i]..message incoming..[/i],,,,,,,,,,,,,,,,
pda_SBWSSKO,Crafting Preparations,,,,,,,,,,,,,,,,
pda_iSaki8a,"Access the [c][ffffff]Portable Constructor [-][/c]and craft a [c][fbff00]Pistol [-][/c]and the [c][fbff00]Pistol Rounds[-][/c].\n\nYou need 5x [c][ffffff]iron[-][/c], 5x [c][ffffff]copper [-][/c]and [c][ffffff]fiber[-][/c].",,,,,,,,,,,,,,,,
pda_44eaO0O,Eat Energy Bar,,,,,,,,,,,,,,,,
pda_WuSSkKu,Eating can be achieved from every inventory ( [c][00ff11]SHIFT + RMB [-][/c]) or by putting the item to the toolbar and using [c][00ff11]LMB[-][/c],,,,,,,,,,,,,,,,
pda_CCGSWGe,Open the status overview panel [c][00ff00]({keybind(Inventory)}) [-][/c]and eat the Energy Bar by clicking at it with [c][00ff00]SHIFT + Right-Mouse-Button (RMB)[-][/c].,,,,,,,,,,,,,,,,
pda_48OiK4m,"[c][00ffff][IDA][-][/c] Commander, the signal seems to originate from a [c][ffffff]damaged com station[-][/c] close to our crashsite! I have added a [c][fbff00]yellow marker[-][/c] onto your screen and radar to follow. You should[c][fbff00] go there[-][/c] as you might find more information there.\n\nHold [c][00ff11]SHIFT [-][/c]to run. This will deplete your stamina, though.",,,,,,,,,,,,,,,,
pda_xCOO0i4,Go to Trader,,,,,,,,,,,,,,,,
pda_qGVKRGa,Go to the trader you picked up the flamethrower from.,,,,,,,,,,,,,,,,
pda_aWgieCK,Locate bridge,,,,,,,,,,,,,,,,
pda_CmqOwSC,Follow the marker. The bridge is located in the front part of the wreckage.\n\nTip: Jumping in from the side of the bridge area might be an alternative way to find a way inside!,,,,,,,,,,,,,,,,
pda_qCb80SS,Skipping Base Building Tutorial,,,,,,,,,,,,,,,,
pda_VKiWOC8,Story..,,,,,,,,,,,,,,,,
pda_qeqeWWm,..initializing,,,,,,,,,,,,,,,,
pda_kE8CWeG,[i].. updating mission parameters ..[/i],,,,,,,,,,,,,,,,
pda_aqCOuqu,Check the Empyriopedia ([c][00ff11]F1[-][/c]) for info about game mechanics and related questions!,,,,,,,,,,,,,,,,
pda_2ua8qSO,Deactivate Containment (L7),,,,,,,,,,,,,,,,
pda_euaGCOu,Find Switch,,,,,,,,,,,,,,,,
pda_0i6maeG,The switch is on the entry of the bridge on a wall between the two stairs leading up in the bridge area.,,,,,,,,,,,,,,,,
pda_WSO0iEK,Bridge (L7),,,,,,,,,,,,,,,,
pda_OCeWOqW,Find Staircase,,,,,,,,,,,,,,,,
pda_WmK400G,Up to Crew Deck,,,,,,,,,,,,,,,,
pda_eGeiS8u,Bridge Area,,,,,,,,,,,,,,,,
pda_K4qhu4q,There is a [c][ffffff]corridor on the left [-][/c]with a [c][ffffff]staircase [-][/c]that should lead to the [c][ffffff]topmost level[-][/c] of the vessel.,,,,,,,,,,,,,,,,
pda_CYaKq0S,[c][00ffff][IDA][-][/c] We are on the main deck (level 3). \n\nThe bridge is on top of the crew deck (level 7).,,,,,,,,,,,,,,,,
pda_OSv0aKq,Go upstairs to the crew deck (level 7).,,,,,,,,,,,,,,,,
pda_00Oueim,"[c][00ffff][IDA][-][/c] The ship is in a full lockdown, but we need to go to the bridge and access the captains logs.\nBehind the blast doors there is a [c][ffffff]corridor on the left [-][/c]with a [c][ffffff]staircase [-][/c]that should lead to the topmost level of the vessel with the [c][ffffff]bridge[-][/c].",,,,,,,,,,,,,,,,
